Variable,SRR25250919,SRR25250920,SRR25250921,SRR25250923,SRR25250925,SRR25250926,SRR25250927,SRR25250928,SRR25250930,SRR25250931,SRR25250932,SRR25250933,SRR25250934,SRR25250935,SRR25250936,SRR25250937,SRR25250938,SRR25250939,SRR25250940,SRR25250941,SRR25250942,SRR25250943,SRR25250948,SRR25250950,SRR25250951,SRR25250952,SRR25250953,SRR25250954,SRR25250955,SRR25250956,SRR25250957,SRR25250958,SRR25250959,SRR25250960,SRR25250966,SRR25250967,SRR25250968,SRR25250969,SRR25250970,SRR25250971,SRR25250972,SRR25250973,SRR25250974,SRR25250979,SRR25250980,SRR25250981,SRR25250982,SRR25250983,SRR25250984,SRR25250985,SRR25250986,SRR25250987,SRR25250988,SRR25250989,SRR25250990,SRR25250991,SRR25250992,SRR25250993,SRR25250995,SRR25250996,SRR25250997,SRR25250998,SRR25250999,SRR25251001,SRR25251002,SRR25251003,SRR25251004,SRR25251009,SRR25251016,SRR25251017,SRR25251018,SRR25251019,SRR25251020,SRR25251021,SRR25251022,SRR25251023,SRR25251024,SRR25251025,SRR25251026,SRR25251027,SRR25251031,SRR25251032,SRR25251036,SRR25251037,SRR25251038,SRR25251039,SRR25251040,SRR25251042,SRR25251043,SRR25251044,SRR25251045,SRR25251048,SRR25251049,SRR25251050,SRR25251051,SRR25251052,SRR25251053,SRR25251054,SRR25251055,SRR25251056,SRR25251057,SRR25251058,SRR25251059,SRR25251060,SRR25251064,SRR25251075,SRR25251076,SRR25251077,SRR25251078,SRR25251079,SRR25251080,SRR25251081,SRR25251082,SRR25251084,SRR25251086,SRR25251090,SRR25251092,SRR25251093,SRR25251094,SRR25251095,SRR25251096,SRR25251097,SRR25251098,SRR25251099,SRR25251100,SRR25251101,SRR25251102,SRR25251103,SRR25251105,SRR25251106,SRR25251107,SRR25251108,SRR25251109,SRR25251113,SRR25251114,SRR25251115,SRR25251116,SRR25251117,SRR25251118,SRR25251119,SRR25251120,SRR25251121,SRR25251122,SRR25251123,SRR25251124,SRR25251125,SRR25251126,SRR25251132,SRR25251136,SRR25251137,SRR25251138,SRR25251139,SRR25251141,SRR25251142,SRR25251143,SRR25251144,SRR25251145,SRR25251146,SRR25251147,SRR25251148,SRR25251149,SRR25251150,SRR25251151,SRR25251152,SRR25251154,SRR25251159,SRR25251160,SRR25251161,SRR25251162,SRR25251163,SRR25251164,SRR25251165,SRR25251166,SRR25251177,SRR25251181,SRR25251182,SRR25251183,SRR25251184,SRR25251185,SRR25251186,SRR25251187,SRR25251188,SRR25251189,SRR25251190,SRR25251191,SRR25251192,SRR25251193,SRR25251194,SRR25251195,SRR25251196,SRR25251198,SRR25251199,SRR25251200,SRR25251201,SRR25251202,SRR25251206,SRR25251207,SRR25251213,SRR25251215,SRR25251216,SRR25251217,SRR25251229,SRR25251230,SRR25251231,SRR25251232,SRR25251233,SRR25251234,SRR25251235,SRR25251236,SRR25251237,SRR25251238,SRR25251240,SRR25251241,SRR25251242,SRR25251243,SRR25251244,SRR25251245,SRR25251246,SRR25251247,SRR25251256,SRR25251257,SRR25251258,SRR25251259,SRR25251260,SRR25251261,SRR25251262,SRR25251263,SRR25251264,SRR25251265,SRR25251266,SRR25251267,SRR25251268,SRR25251269,SRR25251270,SRR25251271,SRR25251272,SRR25251273,SRR25251274,SRR25251275,SRR25251276,SRR25251277,SRR25251278,SRR25251279,SRR25251280,SRR25251283,SRR25251292,SRR25251293,SRR25251294,SRR25251295,SRR25251296,SRR25251297,SRR25251298,SRR25251299,SRR25251300,SRR25251301,SRR25251302,SRR25251305,SRR25251313,SRR25251314,SRR25251315,SRR25251316,SRR25251317,SRR25251318,SRR25251319,SRR25251320,SRR25251322,SRR25251323,SRR25251324,SRR25251325,SRR25251326,SRR25251327,SRR25251328,SRR25251329,SRR25251330,SRR25251331,SRR25251332,SRR25251333,SRR25251334,SRR25251335,SRR25251336,SRR25251337,SRR25251338,SRR25251339,SRR25251340,SRR25251341,SRR25251342,SRR25251343,SRR25251344,SRR25251345,SRR25251354,SRR25251355,SRR25251356,SRR25251357,SRR25251358,SRR25251359,SRR25251360,SRR25251361,SRR25251368,SRR25251369,SRR25251370,SRR25251371,SRR25251372,SRR25251373,SRR25251374,SRR25251375,SRR25251376,SRR25251377,SRR25251378,SRR25251379,SRR25251380,SRR25251381,SRR25251382,SRR25251383,SRR25251384,SRR25251385,SRR25251386,SRR25251387,SRR25251388,SRR25251389,SRR25251390,SRR25251391,SRR25251392,SRR25251393,SRR25251394,SRR25251395,SRR25251396,SRR25251399,SRR25251401,SRR25251402,SRR25251404,SRR25251405,SRR25251406,SRR25251407,SRR25251408,SRR25251409,SRR25251410,SRR25251425,SRR25251426,SRR25251427,SRR25251428,SRR25251431,SRR25251435,SRR25251436,SRR25251440,SRR25251441,SRR25251442,SRR25251443,SRR25251444,SRR25251445,SRR25251446,SRR25251447,SRR25251448,SRR25251449,SRR25251450,SRR25251451,SRR25251459,SRR25251462,SRR25251463,SRR25251464,SRR25251465,SRR25251466,SRR25251467,SRR25251468,SRR25251469,SRR25251470,SRR25251471,SRR25251473,SRR25251491,SRR25251492,SRR25251493,SRR25251494,SRR25251495,SRR25251496,SRR25251497,SRR25251498,SRR25251499,SRR25251500,SRR25251501,SRR25251502,SRR25251504,SRR25251508,SRR25251509,SRR25251510,SRR25251511,SRR25251512,SRR25251513,SRR25251514,SRR25251515,SRR25251516,SRR25251517,SRR25251518,SRR25251522,SRR25251536,SRR25251537,SRR25251538,SRR25251539,SRR25251540,SRR25251563,SRR25251564,SRR25251576,SRR25251577,SRR25251578,SRR25251579,SRR25251580,SRR25251581,SRR25251587,SRR25251601,SRR25251602,SRR25251603,SRR25251609,SRR25251610,SRR25251613,SRR25251614,SRR25251615,SRR25251616,SRR25251617,SRR25251625,SRR25251631,SRR25251648,SRR25251652,SRR25251659,SRR25251666,SRR25251667,SRR25251671,SRR25251672,SRR25251673,SRR25251674,SRR25251675,SRR25251676,SRR25251677,SRR25251678,SRR25251684,SRR25251692,SRR25251711,SRR25251712,SRR25251715,SRR25251719,SRR25251722,SRR25251733,SRR25251745,SRR25251746,SRR25251749,SRR25251750,SRR25251754,SRR25251755,SRR25251756,SRR25251757,SRR25251758,SRR25251760,SRR25251761,SRR25251762,SRR25251763,SRR25251766,SRR25251768,SRR25251769,SRR25251770,SRR25251771,SRR25251772,SRR25251774,SRR25251775,SRR25251789,SRR25251790,SRR25251792,SRR25251793,SRR25251794,SRR25251795,SRR25251796,SRR25251797,SRR25251798,SRR25251799,SRR25251800,SRR25251801,SRR25251802,SRR25251803,SRR25251804,SRR25251805,SRR25251806,SRR25251807,SRR25251808,SRR25251809,SRR25251810,SRR25251819,SRR25251820,SRR25251821,SRR25251825,SRR25251826,SRR25251828,SRR25251829,SRR25251830,SRR25251831,SRR25251832,SRR25251833,SRR25251834,SRR25251835,SRR25251836,SRR25251837,SRR25251839,SRR25251840,SRR25251841,SRR25251842,SRR25250918,SRR25250922,SRR25250924,SRR25250929,SRR25250944,SRR25250945,SRR25250946,SRR25250947,SRR25250949,SRR25250961,SRR25250962,SRR25250963,SRR25250964,SRR25250965,SRR25250975,SRR25250976,SRR25250977,SRR25250978,SRR25250994,SRR25251000,SRR25251005,SRR25251006,SRR25251007,SRR25251008,SRR25251010,SRR25251011,SRR25251012,SRR25251013,SRR25251014,SRR25251015,SRR25251028,SRR25251029,SRR25251030,SRR25251033,SRR25251034,SRR25251035,SRR25251041,SRR25251046,SRR25251047,SRR25251061,SRR25251062,SRR25251063,SRR25251065,SRR25251066,SRR25251067,SRR25251068,SRR25251069,SRR25251070,SRR25251071,SRR25251072,SRR25251073,SRR25251074,SRR25251083,SRR25251085,SRR25251087,SRR25251088,SRR25251089,SRR25251091,SRR25251104,SRR25251110,SRR25251111,SRR25251112,SRR25251127,SRR25251128,SRR25251129,SRR25251130,SRR25251131,SRR25251133,SRR25251134,SRR25251135,SRR25251140,SRR25251153,SRR25251155,SRR25251156,SRR25251157,SRR25251158,SRR25251175,SRR25251176,SRR25251178,SRR25251179,SRR25251180,SRR25251197,SRR25251203,SRR25251204,SRR25251205,SRR25251208,SRR25251209,SRR25251210,SRR25251211,SRR25251212,SRR25251214,SRR25251218,SRR25251219,SRR25251220,SRR25251221,SRR25251222,SRR25251223,SRR25251224,SRR25251225,SRR25251226,SRR25251227,SRR25251228,SRR25251239,SRR25251248,SRR25251249,SRR25251250,SRR25251251,SRR25251252,SRR25251253,SRR25251254,SRR25251255,SRR25251281,SRR25251282,SRR25251284,SRR25251285,SRR25251286,SRR25251287,SRR25251288,SRR25251289,SRR25251290,SRR25251291,SRR25251303,SRR25251304,SRR25251306,SRR25251307,SRR25251308,SRR25251309,SRR25251310,SRR25251311,SRR25251312,SRR25251321,SRR25251346,SRR25251347,SRR25251348,SRR25251349,SRR25251350,SRR25251351,SRR25251352,SRR25251353,SRR25251362,SRR25251363,SRR25251364,SRR25251365,SRR25251366,SRR25251367,SRR25251397,SRR25251398,SRR25251400,SRR25251403,SRR25251411,SRR25251412,SRR25251413,SRR25251414,SRR25251415,SRR25251416,SRR25251417,SRR25251418,SRR25251419,SRR25251420,SRR25251421,SRR25251422,SRR25251423,SRR25251424,SRR25251429,SRR25251430,SRR25251432,SRR25251433,SRR25251434,SRR25251437,SRR25251438,SRR25251439,SRR25251452,SRR25251453,SRR25251454,SRR25251455,SRR25251456,SRR25251457,SRR25251458,SRR25251460,SRR25251461,SRR25251472,SRR25251474,SRR25251475,SRR25251476,SRR25251477,SRR25251478,SRR25251479,SRR25251480,SRR25251481,SRR25251482,SRR25251483,SRR25251484,SRR25251485,SRR25251486,SRR25251487,SRR25251488,SRR25251489,SRR25251490,SRR25251503,SRR25251505,SRR25251506,SRR25251507,SRR25251519,SRR25251520,SRR25251521,SRR25251523,SRR25251524,SRR25251525,SRR25251526,SRR25251527,SRR25251528,SRR25251529,SRR25251530,SRR25251531,SRR25251532,SRR25251533,SRR25251534,SRR25251535,SRR25251541,SRR25251542,SRR25251543,SRR25251544,SRR25251545,SRR25251546,SRR25251547,SRR25251548,SRR25251549,SRR25251550,SRR25251551,SRR25251552,SRR25251553,SRR25251554,SRR25251555,SRR25251556,SRR25251557,SRR25251558,SRR25251559,SRR25251560,SRR25251561,SRR25251562,SRR25251565,SRR25251566,SRR25251567,SRR25251568,SRR25251569,SRR25251570,SRR25251571,SRR25251573,SRR25251582,SRR25251583,SRR25251584,SRR25251593,SRR25251594,SRR25251597,SRR25251598,SRR25251599,SRR25251600,SRR25251604,SRR25251605,SRR25251606,SRR25251607,SRR25251608,SRR25251611,SRR25251612,SRR25251618,SRR25251619,SRR25251620,SRR25251621,SRR25251622,SRR25251623,SRR25251624,SRR25251626,SRR25251627,SRR25251628,SRR25251629,SRR25251630,SRR25251632,SRR25251633,SRR25251634,SRR25251635,SRR25251636,SRR25251637,SRR25251638,SRR25251639,SRR25251640,SRR25251641,SRR25251642,SRR25251643,SRR25251644,SRR25251645,SRR25251646,SRR25251647,SRR25251649,SRR25251650,SRR25251651,SRR25251653,SRR25251654,SRR25251655,SRR25251656,SRR25251657,SRR25251658,SRR25251660,SRR25251661,SRR25251662,SRR25251663,SRR25251664,SRR25251665,SRR25251668,SRR25251669,SRR25251670,SRR25251679,SRR25251680,SRR25251681,SRR25251682,SRR25251683,SRR25251685,SRR25251686,SRR25251687,SRR25251688,SRR25251689,SRR25251690,SRR25251691,SRR25251693,SRR25251694,SRR25251695,SRR25251696,SRR25251697,SRR25251698,SRR25251699,SRR25251700,SRR25251701,SRR25251702,SRR25251703,SRR25251704,SRR25251705,SRR25251706,SRR25251707,SRR25251708,SRR25251709,SRR25251710,SRR25251713,SRR25251714,SRR25251716,SRR25251717,SRR25251718,SRR25251720,SRR25251721,SRR25251723,SRR25251724,SRR25251725,SRR25251726,SRR25251727,SRR25251728,SRR25251729,SRR25251730,SRR25251731,SRR25251732,SRR25251734,SRR25251735,SRR25251736,SRR25251737,SRR25251738,SRR25251739,SRR25251740,SRR25251741,SRR25251742,SRR25251743,SRR25251744,SRR25251747,SRR25251748,SRR25251751,SRR25251752,SRR25251753,SRR25251759,SRR25251764,SRR25251765,SRR25251767,SRR25251773,SRR25251776,SRR25251777,SRR25251778,SRR25251779,SRR25251780,SRR25251781,SRR25251782,SRR25251783,SRR25251784,SRR25251785,SRR25251786,SRR25251787,SRR25251788,SRR25251791,SRR25251811,SRR25251812,SRR25251813,SRR25251814,SRR25251815,SRR25251816,SRR25251817,SRR25251818,SRR25251822,SRR25251823,SRR25251824,SRR25251827,SRR25251838,SRR25251843,SRR25251844,SRR25251845,SRR25251846,SRR25251847,SRR25251848,SRR25251849,SRR25251850,SRR25251851,SRR25251852
AGE,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months,6 months
