gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Six2,8.91822668041494,0.21100629737875165,0.3796611165684198,0.5557753695873294,0.5783644252391231,0.7254300400077138
CJ186046Rik,3.0534063423205784,1.1011919221851596,0.5592475356208065,1.9690599458122857,0.04894620769940371,0.12064123544248104
Gm29418,0.5509335810625481,2.3010055720037688,1.5713599830757248,1.4643401873451438,0.14310102191707563,NA
LOC105246345,2.3058912204355506,-0.9524946967431962,0.7417744831693459,-1.2840758456310275,0.19911541863082546,0.35083126150475663
Srbd1,455.9700491208732,-0.7003584441993604,0.07630472300550657,-9.178441603789306,4.373750342753057e-20,5.439311277905093e-18
Prkce,9919.674543945699,0.036023117084451786,0.06780303658039556,0.5312906161914795,0.5952174070635716,0.7382000433685962
LOC105246346,0.6321833007989057,0.4954699069484298,1.2391425390555517,0.3998490014926503,0.6892677366206758,NA
Gm30284,0.2686394840887853,-0.4078444959365733,2.18464657486521,-0.1866867165741611,0.8519062716356091,NA
Epas1,5421.616191080541,-0.008222054295297265,0.10009497703071792,-0.08214252642042186,0.934533376172925,0.964094276950683
Atp6v1e2,0.660015820912025,-1.081690596021997,1.4179521907036705,-0.7628540673752893,0.44555043212417705,NA
LOC105246357,0.4194011006583933,0.3713313904787763,1.5700128871772991,0.23651486781512157,0.8130331716597825,NA
Rhoq,2056.031408346686,-0.13754727788547047,0.05544994535022269,-2.4805665184468584,0.01311737863850834,0.04160576627017906
Pigf,453.98891831944616,0.011511893812674083,0.06087844122394564,0.18909639572285974,0.8500172663231272,0.9131996775184005
Cript,1752.5532054786897,-0.089931846584942,0.059387898764392814,-1.5143126538577318,0.12994656069814536,0.25615837439834716
Gm30421,12.279427975108065,-0.40479528549151655,0.31741124550695055,-1.275302281256612,0.20220227061018506,0.3548364455834812
Gm5499,33.408270991890724,-0.05939254624752101,0.18260514501719147,-0.325251220286972,0.7449909459795473,0.8456877455777903
Gm30510,15.130931196974958,-1.197009913396845,0.29644214545823383,-4.037920827844951,5.392704595939087e-5,3.807188890345767e-4
Socs5,3870.727169511454,-0.12084564733154812,0.04599504914105049,-2.6273620658814263,0.008604972042572788,0.02923520522539665
Mcfd2,2053.446355069435,0.06198216174412971,0.04414703403060048,1.403993792678503,0.16032069799266802,0.29966955804492923
4833418N02Rik,24.855563630652544,0.9732538708518248,0.25811238197230774,3.7706593671133644,1.6281678715995084e-4,9.911767510969143e-4
Ttc7,252.64778758261082,0.04432072666593084,0.08156245317493886,0.5433961944581256,0.5868570453203372,0.7324932319826404
LOC105246348,6.733568302739162,-1.2758727908150467,0.5087042836021803,-2.508083442467749,0.012138799820420761,0.039004769326434346
LOC102632541,2.209966161026049,0.43935048570170765,0.7563247830283569,0.5809018764961389,0.5613065875875896,0.7113445298688411
1700011E24Rik,3.656949994717823,0.7993112543722555,0.5097580972829814,1.568020711456271,0.11687629886506659,0.23625776087451256
Calm2,53279.60373024317,0.134502017567283,0.05279251354306847,2.5477479388731017,0.010842077787306415,0.03552397056136268
Gm30794,1.8764879391965954,1.4076344189406558,0.7487009719944635,1.88010229930764,0.060094137183762594,0.141846981021721
Gm30938,13.098931932865698,0.4935319630149445,0.2886114814006762,1.710021931974977,0.08726181750131347,0.18955295909155603
Gm30984,12.944665750708337,0.3546339433880742,0.29425234092390246,1.2052034735716417,0.22812476176836852,0.3878155218465715
Epcam,13.31774971652681,-0.6922592418850386,0.28479854373007724,-2.4306979692323827,0.015069770880617957,0.04655872155499684
Msh2,1691.266877869099,0.23729190668124878,0.03889749417730901,6.100441987331766,1.0577556772900455e-9,2.302042499979124e-8
Kcnk12,810.2697800575238,0.03738781922642387,0.07312787825607614,0.5112662929382522,0.6091646041690374,0.7487689611579228
LOC105246349,19.89822162916117,0.27908385623667104,0.2737551691580077,1.0194651560189818,0.3079821871306264,0.477915043433059
Msh6,1296.5987758176975,-0.16535638857125567,0.06833152996599569,-2.4199134521580765,0.015524201473613919,0.04769386229542653
Fbxo11,5803.339575642868,0.08206420205158128,0.04418051733022161,1.857474900943394,0.06324361884932894,0.14752853137484426
Gm4832,36.95964413386371,-0.2567678163395204,0.20343900054113606,-1.2621366387788613,0.20689962338165133,0.3607832107565714
LOC105246350,0.40627270411599165,-1.012585059218271,1.5124779796957073,-0.669487472090001,0.5031845696389492,NA
Gm31499,1.235535396313968,0.9922333011942543,0.9610190996360344,1.0324803134194125,0.30184716537276346,NA
Gm31615,173.738235559592,0.7916416665938865,0.1162920915070074,6.80735599760182,9.940873064982021e-12,3.2420997255447133e-10
LOC105246351,0.41131254811013157,-0.2916311758169959,1.4917354740608522,-0.1954979156077235,0.8450031693041715,NA
1700116H05Rik,18.462719087054253,0.07298402896747641,0.2928361871678515,0.2492315914687228,0.8031816438159783,0.8831720426608459
Foxn2,2230.4702304755633,-0.14037711904826863,0.0592358144328827,-2.369801451912564,0.017797639884946575,0.05329872732943646
LOC105246352,0.4062169474231304,0.8016304179678483,1.6811217972587096,0.47684255791282476,0.6334742382362809,NA
Ppp1r21,2860.689942991293,0.17709663459183522,0.0331722319803083,5.338701197343709,9.361478103015164e-8,1.3487440826457366e-06
Ston1,285.76791548054257,0.44260888799670695,0.13310547297986902,3.3252493536734398,8.833948949708993e-4,0.0042076515262565945
Gtf2a1l,1.407013614466777,0.6354861992405989,0.8511870829145233,0.7465881614000184,0.4553121967081305,NA
Lhcgr,17.47432018280475,-1.2456623964223084,0.27154434792692556,-4.58732581227404,4.4895974011107025e-6,4.258908113023455e-5
Gm9407,0.8038811102432816,-1.7140984697609043,1.1698610047463212,-1.4652154938121034,0.14286213370854037,NA
Gm10184,0.9591799406041477,0.250095820329449,1.0833949260197706,0.2308445556859522,0.8174355654774148,NA
Nrxn1,13672.68273731514,-0.3226293963736055,0.07588130950027895,-4.251763688559163,2.1209359278963134e-5,1.686170136705485e-4
Gm32337,39.16541149773992,0.2016392753205321,0.18098138540517128,1.1141437273734702,0.26521753199001175,0.43120766057797294
LOC102634745,1.8690426360041363,-0.964843033903336,0.7579878472879595,-1.2729003998619417,0.20305338735776893,0.35580323368086564
Gm20491,1.4699335754155682,0.3985493899394658,0.8292946205047425,0.48058841825947507,0.6308090484749267,0.7657262685391768
LOC102634481,10.518868970036232,-0.4694227327049055,0.4141643804529089,-1.1334213053077353,0.2570373712463662,0.4223743183381918
Gm6741,0.7769608870927892,1.8874402114190036,1.218378743318125,1.549140792032173,0.12134787874154847,NA
Gm32465,0.7845027089853336,-0.5610418786686245,1.1531355597618298,-0.4865359271242168,0.6265872391574105,NA
Adcyap1,442.7479041526378,0.1871230609705383,0.1266237072658866,1.4777885201040128,0.13946439204823147,0.26970583130721726
LOC105246355,12.324889027997896,0.7484119564877469,0.3164274711286539,2.3651927369588455,0.018020689853815646,0.05388114850082739
Mettl4,1120.5648921187735,-0.509643583564871,0.07862188407605424,-6.482210259320058,9.038855314517751e-11,2.4738264956323433e-9
2700099C18Rik,8.916720560005357,-0.01475245429188071,0.337109210906279,-0.043761647011128675,0.9650943990298351,0.9820956981302297
Gm1976,417.3794116693105,0.48107842285883284,0.0677937655662777,7.096204478987271,1.2822971398178674e-12,5.1097734969432414e-11
Amd-ps7,7.7724761114147265,-0.3816187668729288,0.35289285834914375,-1.081401218086891,0.27951868005772484,0.44692221385842146
LOC102635273,3.553455799753642,-0.8482427443671702,0.5743362636359047,-1.476909605180191,0.13969986985365135,0.2699997313865207
Gm20939,58.638562286550126,-0.41087085095974146,0.1352301519178876,-3.038307989250979,0.002379106646793097,0.009838667392660408
Crem,503.0988751475177,-0.4787571106195929,0.07902561221124159,-6.058252473132863,1.3760829502226373e-9,2.932792984495214e-8
Gm6225,13.943058948698933,0.28306208132270577,0.2724245469515744,1.0390476353550557,0.29878258269701324,0.4679059694709886
Cul2,2558.8593164243266,-0.062312687846494026,0.04693373703996757,-1.3276736901097421,0.1842859288178704,0.33201335225587825
Bambi,228.0480903762182,-0.23589294012247614,0.10137906669810391,-2.3268407157953055,0.01997374447815013,0.05858309349727226
Map3k8,207.01425740815475,0.17204670434687155,0.09502226097638272,1.81059367119914,0.07020377259259969,0.1597458720077311
4833419F23Rik,10.016691908575218,0.5997272192141471,0.3171756755145397,1.890836106019911,0.0586462257577553,0.1391510436417758
Mtpap,1378.639995225713,0.027600445048326407,0.056183273327768256,0.4912573336072437,0.6232444527201033,0.7603887458650265
9430020K01Rik,2638.6619316281835,-0.22752474952874102,0.0804519284691152,-2.8280832275647168,0.004682763058690353,0.017472743005340827
LOC105246360,1.014300008510934,0.15739907576978387,1.029107093671863,0.15294722652059722,0.8784398926327834,NA
Svil,1027.560548705344,-0.047234368481111504,0.08680436355378164,-0.5441473970585172,0.5863400467354193,0.732084102924177
Gm34326,0.501307916405681,0.8069308086372717,1.441829378294192,0.5596576271680219,0.5757129897070727,NA
Gm26682,13.683737230085278,0.8731654668940718,0.3149548917162989,2.7723508662967227,0.005565301398445389,0.02028422413082334
LOC105242451,13.502925255810407,1.0783705006442648,0.29540064847966674,3.6505353193850287,2.6169431885769115e-4,0.0014888092411281587
Zfp438,248.25589546682022,0.07005623972230623,0.07735596922485606,0.9056345673682765,0.3651293061223569,0.5369241628620989
LOC105246362,6.469784503574138,-0.24829227615963612,0.38447438870821865,-0.6457966601985224,0.5184110512217077,0.6758274238769804
Gm10125,105.8658701597929,-0.3276156777942853,0.10118336650387966,-3.2378412491515944,0.001204378066590159,0.005484887959597919
LOC105246361,0.5419597060434692,-1.3673739013321933,1.5043497438842408,-0.908946810335225,0.3633782029686071,NA
Zeb1,3259.309081713624,-0.031103711350597665,0.050772291515588715,-0.6126119271384045,0.5401329699319666,0.694573395220089
Gm34740,1.9948946116342674,-0.27916206266706983,0.753300231260264,-0.3705853935555474,0.7109463628866228,0.8236032335743587
LOC105246363,178.2182314678847,-0.10596366600272317,0.10339888232833849,-1.0248047523980028,0.30545532357110317,0.47492385210740506
Arhgap12,3233.6726089691433,0.05431015779714066,0.04737846166272743,1.1463047952835155,0.25166905948734175,0.4162424181539272
Kif5b,14895.83635231115,-0.17568201193986518,0.07817845608868407,-2.2471921387213767,0.02462775037685959,0.0693888756437521
LOC105246365,5.969549822769353,2.354251365340705,0.5186185921267248,4.539465806049317,5.639692485098542e-6,5.2059053714404734e-5
LOC102637200,1.2315415448931175,0.19661124310069084,0.9889783256444635,0.1988023781740312,0.8424173356115414,NA
Epc1,2848.9196012603866,0.0013829968006944956,0.04321497007967406,0.03200272493871241,0.9744698778250894,0.9870707865402774
4921524L21Rik,0.2755186155545043,0.41654915789809305,1.9277662522302201,0.21607866483614913,0.8289264298739518,NA
Rab18,5902.955357586001,-0.051589717863911776,0.04051693078021697,-1.2732879038582379,0.20291589745867805,0.3556637390998009
Mkx,212.70768699770414,0.11029247913835799,0.10199457691283573,1.0813563081163975,0.27953864900564074,0.44692221385842146
Gm10350,2.9559424623356234,-0.5202252867963275,0.5850509824911745,-0.8891965014419494,0.37389748274029433,0.5454839623329674
Armc4,55.000974142880516,-0.695130160436212,0.181057313964068,-3.8392824085204595,1.2339443218885098e-4,7.775360740986785e-4
Gm34979,54.462739703077254,-0.14462623115041992,0.16456144183346105,-0.878858556044885,0.3794779721678627,0.550689518628416
Mpp7,1797.6144856713292,-0.2554202633947296,0.06075282116241071,-4.204253539303365,2.6194518678567192e-5,2.0255781884888618e-4
Wac,5423.879881206414,-0.013434329480134356,0.03922470722695873,-0.3424966157784623,0.7319771903919668,0.8369996831025451
Gm7502,0.6120988725757311,0.3899820830169929,1.337635525215854,0.2915458476284573,0.7706338846311236,NA
Gm4833,1.684977581042068,0.14828324933523535,0.6689754981778232,0.22165722024070236,0.824580734962761,0.8969153883831752
Gm20147,3.2189774694404565,-1.4483347698890625,0.6503284580077274,-2.2270819492138125,0.025941797365367652,0.0724181847024829
Gm5500,1.5610419950961187,-0.24967202921430368,0.8912354110825988,-0.2801415048253332,0.7793689427567355,0.868121882399407
Gm35180,0.390887185574017,1.5451004026987536,1.853040031339463,0.8338192249316295,0.4043828601710976,NA
