baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
988.3668201699055,0.4266821876361945,0.10692014854112226,3.9906621292439506,6.588908939343239e-5,1.501503367725185e-4
491.35291233031586,-0.33907266806133585,0.15425263987443819,-2.1981644420305635,0.02793738960307615,0.045514488923886355
473.0917972686966,-0.2706295588048143,0.13365130162893918,-2.0248928031855065,0.042878372767002654,0.06737691698652036
403.90169419582224,-0.38533408624707266,0.14616651338106518,-2.6362678929234824,0.008382352493843151,0.014849838505009648
230.29835066312265,0.08222847426169667,0.15706645761603963,0.5235266364936437,0.6006078197930467,0.6719579818800016
583.4159424352275,-0.8230976597141636,0.13370889699203084,-6.155892975193871,7.465562915503496e-10,2.4919149071678408e-9
53.35824053157457,-0.19184120154648265,0.2899819399802969,-0.6615625840682267,0.5082515933095353,0.5879403595912955
672.3364413693117,0.018967584146035447,0.11915532342223223,0.15918369067593366,0.8735241529729031,0.9024275256815654
1777.2449590369727,-1.381926814224336,0.13260279168254996,-10.421551437111956,1.977015556718285e-25,1.4005244658096758e-24
0,NA,NA,NA,NA,NA
656.3883454594732,-1.1969821016477935,0.14809432652143478,-8.082565549697446,6.341823029826109e-16,2.9805127809595715e-15
0,NA,NA,NA,NA,NA
292.01541428683896,0.6567445712851464,0.1587673974713033,4.136520354588862,3.526120902090416e-5,8.237507734012108e-5
673.4443663082841,0.15551164973192394,0.11412467729178376,1.3626470052075212,0.17299378710205965,0.23575090337863605
0,NA,NA,NA,NA,NA
271.4506441490801,-0.6768161254704953,0.1496080158436912,-4.523929561218332,6.070193378718861e-6,1.5219615718552545e-5
470.21354222690553,1.0640361622255288,0.15083417877434563,7.054343855429294,1.7341706103064245e-12,6.816000217783548e-12
911.7014376752458,0.03489134357243588,0.11645103598429853,0.2996224402601313,0.7644651652948616,0.8166326384416552
588.5676674820795,-0.20680531244701422,0.11955341550102554,-1.7298151757549765,0.08366330217622114,0.12362919047152954
21.11061273475237,1.8922116648662486,0.4985764371510125,3.795228823244853,1.4750734571248694e-4,3.24481946048315e-4
3.6693547656280248,-0.2717329991620309,1.118057738522848,-0.24304022037452042,0.8079742400145634,0.8517673693372395
58.578138165238734,2.494652352595863,0.34825144886815285,7.163365323256221,7.87201970584286e-13,3.15005345507541e-12
602.277709777247,0.1411580277292691,0.14674324598632307,0.9619388393686308,0.33608032718771935,0.415622076996451
0.6548317036337189,1.4684234887933743,2.4424895787041665,0.6011994898960547,0.5477071241955072,NA
2.1574163011794063,-1.1797674651079753,1.3620724797504171,-0.8661561573611362,0.38640453251084816,0.46874402084518973
0.16497394691735232,0.9492655993104238,4.080472856796901,0.23263617542001747,0.816043933960038,NA
0.6605002168796075,1.4563074813572319,2.582975296077875,0.5638100695614726,0.5728833981161485,0.6467635050107463
0.49449843664683296,-0.9094675037705796,3.091274118070939,-0.2942047418098653,0.7686014574714375,NA
116.40541867473955,0.33363702494458114,0.22730873268006205,1.4677703800063704,0.14216660578976792,0.19843344050903952
435.8128427385077,-0.7825848782256989,0.1328861247386255,-5.88913913898061,3.8821250207702584e-9,1.2375496862430232e-8
84.50205078064077,-0.658387963607603,0.236924532716098,-2.778893160872185,0.005454446174895103,0.009947011408283586
93.58355973589015,-0.4802177433938968,0.22698875165591673,-2.115601499592543,0.03437871420878174,0.05507030150651567
2190.195123447142,0.5992284827603026,0.0959131754580866,6.2476138434407416,4.167705003910703e-10,1.4133065195770489e-9
217.93344194084327,1.0117029397477681,0.18351112213194798,5.513033368191899,3.527013299451892e-8,1.0522788007448488e-7
460.32818067240595,0.3788892370381224,0.14441777269156905,2.6235637759578987,0.008701515248653867,0.015369795791914533
2233.253597042843,-0.7434137425534254,0.09821810037540801,-7.569009578804299,3.7608042545989006e-14,1.6181411273898974e-13
263.4714151282318,-0.8272943849665286,0.1643498205736791,-5.033740724990005,4.810001315590255e-7,1.322387244161732e-6
