ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000053062,709.5686949272216,1.1203611984481963,0.09905429544629941,11.310576622652178,1.1632253839936659e-29,2.7074492270925038e-27
ENSMUSG00000047592,73.21951109073886,3.2016929354381087,0.28418172207369824,11.266357709690414,1.9236383749381195e-29,4.413376043072314e-27
ENSMUSG00000025083,649.9585184012486,1.1079563164331205,0.0985464696378971,11.242983340795845,2.5076209934146493e-29,5.665568111714575e-27
ENSMUSG00000028076,157.74335895092796,1.9713841636098295,0.17536116147894343,11.24185165622631,2.5399807225619517e-29,5.665568111714575e-27
ENSMUSG00000027309,1602.7972012920663,0.8089419890067644,0.07213548675108249,11.214202959469532,3.4730101122279206e-29,7.640622246901425e-27
ENSMUSG00000024529,25015.74424884087,-0.8421623698572932,0.07526288660325618,-11.189610282910113,4.5844414634347055e-29,9.816817320368182e-27
ENSMUSG00000074489,334.4824408466312,4.26477898668536,0.3811039254151258,11.190593174919035,4.533902885249933e-29,9.816817320368182e-27
ENSMUSG00000020447,728.5955014230472,1.944124925154368,0.1739948159879982,11.17346464671953,5.499312287248235e-29,1.1620915175421928e-26
ENSMUSG00000061353,1354.9784402463456,-1.7405016055492446,0.15585619664362035,-11.167355825633695,5.890845436175541e-29,1.2286620481166129e-26
ENSMUSG00000031207,19351.25912982623,0.6986033696538392,0.0626108501490605,11.15786429972828,6.554729782483763e-29,1.3496020552139644e-26
ENSMUSG00000000031,41006.553367997105,-1.4491893962950302,0.12992522047966573,-11.15402683901421,6.843751604977578e-29,1.3912740604549357e-26
ENSMUSG00000037101,81.65257109848501,-4.086199337217007,0.3668680424093274,-11.13806291325286,8.188090858713786e-29,1.6437592398867925e-26
ENSMUSG00000019916,3406.7915408542963,-0.7977683162192768,0.07193659931640672,-11.089880864542454,1.4047472152972508e-28,2.7852148490955366e-26
ENSMUSG00000020629,734.4311407278248,0.926247518253486,0.0837813249770012,11.055536762014087,2.0610027953222164e-28,4.036549377179853e-26
ENSMUSG00000027293,1557.476276112265,0.7484615212250958,0.06819842165518962,10.974763096561208,5.053815541342296e-28,9.778828625777983e-26
ENSMUSG00000061232,1294.2961505884243,0.8862203437695249,0.08107750772285822,10.930532630564226,8.236354969913274e-28,1.5644363362202169e-25
ENSMUSG00000054169,110.73731669182492,6.188517991237496,0.5661928695169876,10.930052857283151,8.280017968786951e-28,1.5644363362202169e-25
ENSMUSG00000036411,139.5334260083138,1.7517374233921144,0.16080935487964015,10.893255710796334,1.2412211138547233e-27,2.3179082661054484e-25
ENSMUSG00000049709,252.8643694076733,-2.286007983797142,0.21020399178943813,-10.875188260397271,1.5134304005130609e-27,2.79375772784365e-25
ENSMUSG00000056888,319.92283016204277,1.9625327022344856,0.1805984094937788,10.866832702101345,1.6585908304007387e-27,3.026928265481348e-25
ENSMUSG00000021311,1978.4700544706886,1.12545704343803,0.10512934892615841,10.705450522941385,9.596273279388182e-27,1.7316421221008336e-24
ENSMUSG00000029804,757.836210036186,1.0500266905235776,0.09843392022692679,10.667325735913753,1.4473201860939222e-26,2.582662465407599e-24
ENSMUSG00000004383,1466.846168101719,0.7117040809596324,0.06672668078848135,10.665959591421636,1.4687501368410694e-26,2.59210188985358e-24
ENSMUSG00000050296,253.22893342778897,-1.4096115531914466,0.13238942466651535,-10.647463396281177,1.7918108283586775e-26,3.1278784677652567e-24
ENSMUSG00000048699,1799.707456327814,-2.337035561398068,0.21974971063558707,-10.634988117338617,2.048548534526194e-26,3.5376010176871696e-24
ENSMUSG00000021550,725.4891654509388,0.8450815187272995,0.0804999549479876,10.497912940116812,8.831102119829292e-26,1.5088031919623235e-23
ENSMUSG00000040152,93827.99367680745,0.9543321238127359,0.09119309469161102,10.464960390257776,1.251288600887234e-25,2.115336308447261e-23
ENSMUSG00000026737,692.033750973785,0.8984654255966293,0.08598978846306791,10.448513034574038,1.488404779575682e-25,2.4899771624984847e-23
ENSMUSG00000053897,114.31619818834083,-1.858192711511395,0.17841708936754166,-10.414880761133213,2.1206315762548063e-25,3.511066300479607e-23
ENSMUSG00000027864,5661.218570858898,0.7754518472917336,0.07482200448348006,10.363954462927353,3.6169220847712116e-25,5.927323334839353e-23
ENSMUSG00000027761,33.87092254426494,-4.823917685939331,0.46785959683748346,-10.310609675524034,6.309974344818272e-25,1.0236180603816308e-22
ENSMUSG00000008734,338.10161979562315,-1.143176508950735,0.11111868137427437,-10.287887642404993,7.991015934526314e-25,1.283357159084926e-22
ENSMUSG00000029802,1057.8676601991071,1.045297359039988,0.10174082741539058,10.274118911695263,9.218287558797043e-25,1.4657989920225792e-22
ENSMUSG00000063531,225.89691803358627,1.4764560709052534,0.1438781625729827,10.261849640707748,1.0468211774375255e-24,1.6482302068281038e-22
ENSMUSG00000021728,1224.2627216502678,-1.0878272625363459,0.10650558020242712,-10.213805328028773,1.7198460587630902e-24,2.681624048906333e-22
ENSMUSG00000041608,68.3807257291888,3.375820528152359,0.3307705124962617,10.205929490738724,1.865265307060644e-24,2.8804000799417255e-22
ENSMUSG00000039209,135.78393847572138,1.9041062339529236,0.18665204155335147,10.20136837565029,1.954984221864054e-24,2.9901949145844486e-22
ENSMUSG00000097569,55.08082014994108,4.993344648772945,0.49191991695467907,10.150726727401414,3.2890498585343785e-24,4.983220823402087e-22
ENSMUSG00000026043,47451.12212422825,-1.3000452524688217,0.12830250746534236,-10.132656626527707,3.9574853423539696e-24,5.939926597963061e-22
ENSMUSG00000033487,2955.6778950636367,-0.8855202029152179,0.08784236597313931,-10.080787250038265,6.718564098727071e-24,9.990753650514515e-22
ENSMUSG00000039004,124.10751878803376,1.6735278358603356,0.16637633375207717,10.058689226522532,8.411072351926398e-24,1.239282770384752e-21
ENSMUSG00000046056,564.841004437144,0.9181904179213417,0.09135764412012322,10.050504550161591,9.139825184196184e-24,1.334414476892643e-21
ENSMUSG00000018648,1273.1063001030795,0.7403360457323049,0.07405054966585814,9.997711685773554,1.5595919021627278e-23,2.256490626012019e-21
ENSMUSG00000024968,382.99505358585134,-1.305014270035863,0.13068849319765155,-9.985686100628435,1.7607868516508677e-23,2.5248425747779405e-21
ENSMUSG00000030310,366.4009743271884,-2.1008777050269014,0.21050130645880158,-9.980354708335629,1.8580136963624075e-23,2.640681412706218e-21
ENSMUSG00000038244,4177.524010066468,0.7227014562130496,0.07294671457687829,9.907251620652456,3.8714947966228033e-23,5.454053195944054e-21
ENSMUSG00000071856,369.49332382943317,1.097382208436861,0.11077920141145303,9.906031046035388,3.9190657479151053e-23,5.4730605140449204e-21
ENSMUSG00000027562,87.0837542001462,-2.102153938373651,0.21246120949363148,-9.894295261632987,4.407033773973363e-23,6.10146227672519e-21
