ensembl_gene_id,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12
ENSMUSG00000008136,974.7010459349648,843.8301180244864,844.8213727228443,1382.5310879322794,1348.1796095777036,1295.4464926331657,1926.1524223536676,1933.8833412056233,1721.0077331598854,1959.0650147999197,1594.6792170029403,1857.203708296208
ENSMUSG00000008475,3630.546599109374,3838.889565598659,3927.008581261787,4258.279287453048,4217.806677473061,4245.597129759847,3636.833533476972,3781.5161088915975,3662.362937009538,4541.902434506922,4578.982321228641,4768.905342709631
ENSMUSG00000009418,2703.578219478766,2724.9800626650613,2715.37871468482,2799.5210322858316,2758.6577715113444,2613.0456018689806,1582.8079497856588,1745.7947411206055,1665.6597902852047,2040.1363518291278,2515.2280365311276,2020.0166735494945
ENSMUSG00000009633,26.730293130439776,20.155177978291874,24.8965041077459,14.61890878478241,13.627808327861263,12.521044166714614,5.034376430615963,6.234981218287877,9.398707280606171,4.768902178188704,12.320921102671724,12.30563109472513
ENSMUSG00000009772,285.44134450005333,257.98627812213596,314.5258352278566,335.1906942796539,364.05716533000805,343.84713596285513,263.8013249642765,260.83004763170953,213.0373650270732,267.05852197856746,268.42006687963396,286.8158632078242
ENSMUSG00000009905,725.5365278262225,693.3381224532404,680.5044456117214,659.9393108558917,713.5131074515933,683.8416429513366,891.0846282190255,869.7798799511588,915.8518094546235,630.4488679565467,601.0849366517705,572.6851394083618
ENSMUSG00000009907,1703.1015337394485,2187.5086499106114,1959.3548732796025,2172.996370080871,2165.8481092493794,2117.9827786619567,1618.0485847999707,1606.5468272455098,1846.3238302346344,1741.6030754745148,1827.016586367607,1802.3016618735883
ENSMUSG00000010175,65.87107950001231,96.74485429580099,104.5653172525328,89.80186824937766,101.23514757839796,93.42625262856288,6.041251716739156,8.313308291050504,7.3101056626936884,57.22682613826445,64.24480289250256,69.10085153191804
ENSMUSG00000010290,530.787249304447,614.061089071959,548.5529738406681,536.7227939555828,536.3515991893969,558.6312012841904,492.36201491424123,490.4851891719797,520.0618028602081,455.90704823484015,469.9551334876215,450.57541546839707
ENSMUSG00000010311,12.410493239132753,16.124142382633497,19.91720328619672,19.839947636490415,29.202446416845564,18.299987628275204,20.137505722463853,29.09657901867676,33.41762588659972,35.28987611859641,24.641842205343448,22.718088174877163
