ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000026094,963.4378709662984,-0.8100309654371509,0.12253395767683642,-6.610665164129254,3.8259698347930524e-11,2.2482237811582449e-10
ENSMUSG00000031659,286.2858296305206,0.8772358344234996,0.13271178136400613,6.610082582023288,3.84105691487946e-11,2.2563303397089496e-10
ENSMUSG00000004266,29.93482701276476,2.5711167177948147,0.38898718109895264,6.6097723594155156,3.8491144613960743e-11,2.2603035173307367e-10
ENSMUSG00000041642,306.9304113175743,0.9940193016876379,0.15040038609047543,6.609153922581501,3.8652267721731764e-11,2.269002409605692e-10
ENSMUSG00000003452,183.6965694926781,1.31459859030275,0.19894347704238116,6.607899941462768,3.898099939617743e-11,2.287531271250318e-10
ENSMUSG00000040852,1035.9495578443189,-0.7507046375798611,0.1136179803146217,-6.607269690070803,3.914725151366783e-11,2.296516064284006e-10
ENSMUSG00000032193,3412.371004958602,0.4927752264489826,0.0745922169105583,6.60625527512954,3.941629912962978e-11,2.3115231480182352e-10
ENSMUSG00000027424,134.0359135949135,1.0880502070420277,0.16475248445088336,6.604150527189175,3.9980314027426286e-11,2.343812369325964e-10
ENSMUSG00000066232,4670.904031081119,0.6577874868761223,0.09962456834109218,6.602663357335768,4.0383588318490214e-11,2.3666598051795507e-10
ENSMUSG00000067750,47.36054764335589,7.895143431319515,1.19592892083492,6.601682837310798,4.0651649288723934e-11,2.3815704663782935e-10
ENSMUSG00000021640,49.13457143921536,7.902709590658404,1.1977377015000787,6.598030253836745,4.166562570730918e-11,2.440155820002318e-10
ENSMUSG00000019235,49.32150861766947,6.892388821571945,1.044659487166465,6.597737259120543,4.174802642772984e-11,2.4441622710872663e-10
ENSMUSG00000061360,572.072077501753,0.6151741865944188,0.09325851342559698,6.596439981698978,4.2114787787054496e-11,2.464808518056422e-10
ENSMUSG00000040658,201.17828122910123,1.0174188399686317,0.15427881971463211,6.59467606668589,4.2618536836286435e-11,2.4934555878430144e-10
ENSMUSG00000026463,1549.6608292774993,0.6376017203806182,0.09671401568348265,6.592650670894553,4.3204234571982364e-11,2.5268763909358284e-10
ENSMUSG00000023191,1704.9553751464202,-0.7146849061552459,0.10841641224483267,-6.59203612587087,4.3383498935320706e-11,2.53651180187434e-10
ENSMUSG00000024219,724.936059455943,0.6286446656513281,0.0954055759373377,6.5891816015472875,4.4225757281118235e-11,2.584891200070711e-10
ENSMUSG00000060461,39.12171052283305,6.964274274138223,1.0570759208523903,6.588244171262994,4.450583011185774e-11,2.600390809545668e-10
ENSMUSG00000073910,73.04033488878459,1.5686484560563174,0.2381872413248534,6.585778681222076,4.525074600873244e-11,2.643030868514061e-10
ENSMUSG00000032348,2225.4601921140215,0.6005920277671989,0.09123639610718008,6.582811831603394,4.616332435445372e-11,2.695432073771078e-10
ENSMUSG00000049401,1172.901488813229,-0.548403311546037,0.08331384784646415,-6.582378868836646,4.6297996837302903e-11,2.7023922644426386e-10
ENSMUSG00000036273,800.7959477286017,-0.7528160554346035,0.1143743906858727,-6.582033363589231,4.6405741462723027e-11,2.7077765643078533e-10
ENSMUSG00000044681,29.93841149324987,7.941696407747326,1.206747458965378,6.581075724457089,4.670566183435433e-11,2.7243669857968955e-10
ENSMUSG00000032291,1736.8920579563892,1.014070870626189,0.15412894316558112,6.579366923555494,4.724555456379672e-11,2.754939379938347e-10
ENSMUSG00000015766,2706.985355273315,-0.5055760947831005,0.07684355882801333,-6.5792904765726785,4.726985000889673e-11,2.755436368553306e-10
ENSMUSG00000066894,235.64563604895295,0.8459661158050081,0.12859441316746414,6.578560413066586,4.750248646109879e-11,2.768073510591714e-10
ENSMUSG00000073988,28.64123124868281,3.107669177198363,0.4724781618954813,6.577381618509222,4.788047853357722e-11,2.789169589801914e-10
ENSMUSG00000038615,6453.432077463781,-0.32385475615164516,0.04927053454195547,-6.572990513749597,4.931460131684379e-11,2.8717536166842034e-10
ENSMUSG00000052798,893.0929034813043,0.6120644264657257,0.09312060691900778,6.572813974441473,4.937312878261291e-11,2.874203798174767e-10
ENSMUSG00000079470,150.62518512752763,1.1659524417501586,0.17744898968538525,6.5706344331256945,5.0101326832212226e-11,2.915623516851258e-10
ENSMUSG00000032120,366.94851292256163,0.769039412427758,0.11704289240459358,6.570577645751819,5.0120439601051436e-11,2.915764501599629e-10
ENSMUSG00000041747,638.9204965785057,0.6287261933213406,0.09576859267669025,6.565056202129725,5.2013240684055825e-11,3.0248712208736856e-10
ENSMUSG00000028980,1373.4639572251933,-0.7299657598050285,0.11119663663870026,-6.564638840442907,5.215912537203964e-11,3.032345824457679e-10
