gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1700037C18Rik,62.0347664022674,-0.20104575896558832,0.1379456147126605,-1.4574276926770369,0.14499835746325562,0.27796161792354773
Cluap1,1047.3787584312195,0.09811016220822451,0.04669978615603916,2.100869624550455,0.03565241251415476,0.09335454706679533
Nlrc3,79.99537482634565,-0.7331992194305998,0.14799262561245796,-4.954295637342077,7.259276543260655e-7,8.395833688306676e-6
LOC105246060,5.619834030466419,-0.01042655750174496,0.44751827602956956,-0.02329861831398374,0.9814120738415213,0.9907355104290172
Slx4,1493.2942653513833,-0.2218015078329578,0.0672900435585263,-3.29620098462328,9.800187700054993e-4,0.004602021751100513
Gm15879,89.69287631070212,-0.49855282990027017,0.11206595710316727,-4.448744674899848,8.637361788857816e-6,7.603969145430097e-5
Dnase1,1.0445931326812348,1.6738318615508245,1.2506390667009268,1.3383812373351187,0.18077219200418826,NA
Trap1,2844.483294247067,-0.22510242326530194,0.03550326792216231,-6.340329677786804,2.292740143928779e-10,5.850493846413076e-9
Crebbp,3863.9995760798656,0.14769678618588475,0.06726846607274273,2.195631843695804,0.028118305091853323,0.07717105825742793
4930455F16Rik,0.3885166651916179,1.7590903406514051,1.490112489973614,1.1805084196580045,0.23779806372568313,NA
Gm36359,2.9434260014822318,0.1429866066113329,0.5785733530791223,0.24713652270774192,0.8048025691612269,0.884268817134348
Adcy9,2730.6879613214523,0.17717391958739698,0.053169278266090525,3.3322611358520584,8.614338381672695e-4,0.004114305442725888
Gm6142,7.5585799379488865,-0.17745432527017527,0.3700850814463759,-0.47949602447265305,0.6315857957529001,0.7663751348622179
Srl,511.761736487359,-0.1395513511226085,0.059857449346091975,-2.331394883128605,0.019732547098860256,0.05795075529202064
Tfap4,371.38948956987457,0.8361680640823752,0.1045726897987546,7.996046249661768,1.2847813823470025e-15,8.404549655503483e-14
LOC105246062,48.86477697635148,0.33514128137340327,0.14790436778449895,2.265932280388866,0.023455529823940828,0.06669503291897949
Glis2,479.78222507050117,0.36577290572021787,0.07428627420466173,4.923828925818766,8.486703606757779e-7,9.594807664103676e-6
Pam16,667.3339898411805,-0.06695173845332758,0.06201620734177366,-1.0795845364156829,0.2803272305265225,0.44774501864913224
Coro7,1657.0052997796554,0.11164427285390899,0.05757785519323261,1.9390140962915037,0.05249962172978031,0.12735623364996787
Vasn,259.35783466290184,0.42317010707537583,0.12562674119717004,3.3684715773309293,7.55861899734589e-4,0.0036657763528160883
Dnaja3,2567.4366917563643,-0.068789939536799,0.03301220671708778,-2.0837728336770636,0.037180835537281264,0.09649707964119071
Nmral1,500.67762229435624,-0.13404537033193997,0.064703105264431085,-2.0716991832790455,0.03829350356368425,0.09890849705128715
Hmox2,2269.722848580541,0.04351873822967927,0.04423917038562709,0.9837150617955105,0.3252556320551542,0.49641510289523666
Cdip1,9275.175911956501,0.12019782001347463,0.034879904749420536,3.4460478283121314,5.688496698210335e-4,0.0028765289157125272
LOC105246063,61.240764035016305,0.43550000680248563,0.13966606602443277,3.118151883266337,0.0018198899161619834,0.007821240330011215
4930562C15Rik,0.8415262421388957,2.9032820323882764,1.4277579604890367,2.0334553283764163,0.04200654237453104,NA
Ubald1,2458.5598510441478,0.09117346585427405,0.06838048865180098,1.333325743232646,0.1824249291702949,0.3293718767422188
Mgrn1,7314.986434075294,0.2006098714330997,0.045235119793622186,4.434825691815327,9.214681486459026e-6,8.058929704965748e-5
Gm16861,15.773488200319525,-0.10949940119918439,0.2476389086806487,-0.4421736543040299,0.6583635490707207,0.7862291230763833
Nudt16l1,1304.3354946560394,-0.15669496690299275,0.0710004837088137,-2.206956329278378,0.027317110466808448,0.07545710011053727
Anks3,1660.5153714004837,-0.030286043074595464,0.061373272222700136,-0.4934728421306753,0.6216785244979428,0.7589984208148464
Gm36681,39.89787064004987,-0.20985679267644572,0.15822844058335614,-1.3262899634398615,0.18474367001268543,0.332603263368368
4930451G09Rik,75.8645336090585,-0.1787687904046472,0.11887013701486572,-1.5038999272146092,0.13260713577534186,0.2599766055555728
Smim22,9.846945639857694,-0.5637811091787546,0.40947831250151434,-1.3768277634402666,0.16856550496538034,0.31097168794412083
Rogdi,2557.4483006466357,0.15879679010079012,0.05841467360701484,2.7184400818379424,0.006559053430105852,0.023275813430509676
Glyr1,8153.285514718617,0.20805619822447288,0.02948267041714968,7.056898010956611,1.702604903677002e-12,6.621436321275818e-11
